category,days_to_expiry,base_price,markdown_pct,price,units_sold
prepared_meals,6,12.05,10,10.84,40.3
prepared_meals,7,14.99,20,11.99,29.9
prepared_meals,0,10.08,0,10.08,36.1
prepared_meals,0,8.27,20,6.62,45.5
prepared_meals,7,4.29,0,4.29,13.4
prepared_meals,4,7.58,0,7.58,19.5
prepared_meals,0,10.62,30,7.43,55.9
prepared_meals,4,7.1,50,3.55,76.9
prepared_meals,6,13.06,50,6.53,109.3
prepared_meals,7,14.47,30,10.13,31.9
prepared_meals,6,2.77,30,1.94,22.0
prepared_meals,7,14.21,0,14.21,11.7
prepared_meals,1,3.93,30,2.75,48.8
prepared_meals,6,14.14,10,12.73,21.5
prepared_meals,7,5.64,20,4.52,27.8
prepared_meals,6,7.65,40,4.59,46.5
prepared_meals,0,5.64,0,5.64,27.1
prepared_meals,7,8.04,20,6.43,29.8
prepared_meals,3,4.02,20,3.22,23.1
prepared_meals,6,7.49,0,7.49,17.0
prepared_meals,3,13.07,10,11.76,31.2
prepared_meals,4,14.56,10,13.11,16.9
prepared_meals,1,6.23,10,5.61,26.5
prepared_meals,0,8.19,30,5.74,73.9
prepared_meals,4,5.03,30,3.52,50.8
prepared_meals,0,14.94,20,11.95,22.4
prepared_meals,3,14.62,0,14.62,11.5
prepared_meals,7,9.01,20,7.21,20.9
prepared_meals,0,4.93,10,4.44,40.9
prepared_meals,4,4.03,30,2.82,33.6
prepared_meals,5,3.04,0,3.04,10.9
prepared_meals,5,14.48,0,14.48,12.4
prepared_meals,2,5.29,0,5.29,11.4
prepared_meals,1,10.46,20,8.36,35.9
prepared_meals,6,13.91,20,11.13,19.0
prepared_meals,4,11.22,0,11.22,18.3
prepared_meals,5,14.38,50,7.19,50.9
prepared_meals,7,10.85,10,9.76,15.1
prepared_meals,4,10.64,50,5.32,78.3
prepared_meals,2,5.43,50,2.72,44.6
prepared_meals,1,7.61,0,7.61,24.8
prepared_meals,2,4.55,10,4.1,18.8
prepared_meals,6,9.25,0,9.25,9.4
prepared_meals,3,3.3,10,2.97,23.3
prepared_meals,1,7.19,0,7.19,16.2
prepared_meals,5,5.35,20,4.28,27.9
prepared_meals,0,5.2,30,3.64,70.5
prepared_meals,6,9.49,0,9.49,10.5
prepared_meals,6,12.6,0,12.6,14.2
prepared_meals,5,2.08,0,2.08,9.2
prepared_meals,1,3.1,30,2.17,44.5
prepared_meals,5,7.54,0,7.54,11.5
prepared_meals,3,7.38,0,7.38,14.7
prepared_meals,6,12.6,0,12.6,23.8
prepared_meals,6,14.41,0,14.41,10.9
prepared_meals,5,4.27,10,3.85,13.7
prepared_meals,7,9.25,20,7.4,17.8
prepared_meals,2,8.2,50,4.1,133.8
prepared_meals,6,2.67,20,2.13,22.9
prepared_meals,4,12.0,30,8.4,52.0
prepared_meals,3,8.16,0,8.16,16.3
prepared_meals,0,2.96,30,2.07,51.1
prepared_meals,6,11.28,0,11.28,24.0
prepared_meals,5,8.62,10,7.76,16.3
prepared_meals,2,4.82,50,2.41,171.1
prepared_meals,2,14.13,40,8.48,89.5
prepared_meals,1,14.72,30,10.3,41.0
prepared_meals,6,8.44,0,8.44,14.4
prepared_meals,2,11.62,0,11.62,12.2
prepared_meals,1,13.61,10,12.25,23.5
prepared_meals,0,3.47,0,3.47,17.5
prepared_meals,1,8.73,10,7.86,22.0
prepared_meals,6,3.09,20,2.47,20.8
prepared_meals,0,5.31,20,4.25,29.7
prepared_meals,3,3.6,40,2.16,42.9
prepared_meals,5,12.38,50,6.19,63.6
prepared_meals,3,14.7,20,11.76,37.6
prepared_meals,7,14.22,40,8.53,37.1
prepared_meals,7,12.68,40,7.61,70.2
prepared_meals,3,12.52,0,12.52,20.9
prepared_meals,3,9.29,0,9.29,25.9
prepared_meals,6,8.53,0,8.53,16.3
prepared_meals,5,3.35,10,3.02,18.8
prepared_meals,4,11.88,30,8.32,28.2
prepared_meals,5,6.31,0,6.31,11.9
prepared_meals,7,9.13,20,7.3,19.9
prepared_meals,2,5.86,20,4.69,41.0
prepared_meals,1,5.54,50,2.77,134.4
prepared_meals,6,8.22,10,7.4,19.8
prepared_meals,0,10.88,0,10.88,17.3
prepared_meals,2,5.07,0,5.07,22.3
prepared_meals,4,8.27,20,6.61,26.6
prepared_meals,2,11.84,10,10.66,26.9
prepared_meals,7,12.59,0,12.59,17.4
prepared_meals,0,5.52,30,3.87,68.3
prepared_meals,3,12.81,10,11.53,16.7
prepared_meals,3,11.79,0,11.79,12.6
prepared_meals,5,6.25,30,4.38,78.2
prepared_meals,6,4.73,20,3.78,27.0
prepared_meals,0,13.14,10,11.82,28.6
prepared_meals,1,3.98,10,3.58,16.1
prepared_meals,7,8.74,20,6.99,24.8
prepared_meals,6,4.45,50,2.22,102.2
prepared_meals,1,12.73,0,12.73,27.1
prepared_meals,0,3.06,0,3.06,19.2
prepared_meals,6,14.53,0,14.53,26.6
prepared_meals,6,7.05,30,4.94,48.7
prepared_meals,5,13.27,40,7.96,83.3
prepared_meals,4,7.97,10,7.17,24.6
prepared_meals,6,4.58,0,4.58,15.3
prepared_meals,0,13.16,10,11.84,24.9
prepared_meals,4,6.07,10,5.47,17.1
prepared_meals,3,4.97,40,2.98,68.3
prepared_meals,7,10.15,0,10.15,9.5
prepared_meals,5,2.31,20,1.85,24.3
prepared_meals,6,11.36,40,6.82,40.4
prepared_meals,4,10.99,30,7.69,41.0
prepared_meals,3,4.77,0,4.77,23.4
prepared_meals,3,4.0,40,2.4,61.5
prepared_meals,5,5.33,40,3.2,97.6
prepared_meals,4,4.7,0,4.7,18.5
prepared_meals,0,10.02,0,10.02,19.3
prepared_meals,2,13.82,30,9.67,88.3
prepared_meals,6,5.99,50,2.99,102.8
prepared_meals,1,2.31,10,2.08,33.9
prepared_meals,2,10.08,20,8.07,42.7
prepared_meals,2,11.22,30,7.86,46.5
prepared_meals,3,9.62,0,9.62,19.0
prepared_meals,5,10.71,50,5.36,61.7
prepared_meals,6,4.73,10,4.25,15.7
prepared_meals,7,6.22,20,4.98,17.8
prepared_meals,2,13.35,50,6.67,153.2
prepared_meals,5,3.22,20,2.58,18.7
prepared_meals,0,5.54,20,4.44,26.0
prepared_meals,3,4.26,0,4.26,13.5
prepared_meals,4,10.84,0,10.84,15.7
prepared_meals,7,4.75,0,4.75,23.2
prepared_meals,7,11.84,20,9.47,28.8
prepared_meals,4,12.73,40,7.64,36.2
prepared_meals,0,2.6,10,2.34,31.0
prepared_meals,5,10.98,20,8.78,30.9
prepared_meals,1,13.33,0,13.33,17.9
prepared_meals,2,5.51,40,3.31,68.8
prepared_meals,2,4.35,0,4.35,19.1
prepared_meals,1,6.89,0,6.89,20.3
prepared_meals,6,7.1,0,7.1,12.5
prepared_meals,2,10.21,40,6.13,42.3
prepared_meals,3,13.0,0,13.0,12.8
prepared_meals,1,3.12,30,2.19,67.2
prepared_meals,5,8.31,10,7.48,24.4
prepared_meals,2,2.36,30,1.65,26.5
prepared_meals,5,10.36,10,9.33,22.3
prepared_meals,1,3.3,10,2.97,21.3
prepared_meals,4,7.32,30,5.12,35.7
prepared_meals,6,14.08,0,14.08,15.9
prepared_meals,2,14.41,0,14.41,24.0
prepared_meals,1,2.95,0,2.95,14.4
prepared_meals,6,8.57,20,6.86,25.0
prepared_meals,4,2.1,30,1.47,34.7
prepared_meals,4,9.69,20,7.75,34.2
prepared_meals,0,2.92,20,2.34,19.1
prepared_meals,1,8.89,50,4.44,94.1
prepared_meals,5,11.58,30,8.11,33.1
prepared_meals,2,10.84,30,7.59,60.0
prepared_meals,3,11.64,40,6.99,78.2
prepared_meals,5,6.25,10,5.63,14.4
prepared_meals,5,11.06,10,9.96,16.9
prepared_meals,0,7.71,50,3.85,131.4
prepared_meals,7,4.18,0,4.18,11.1
prepared_meals,1,13.18,0,13.18,20.6
prepared_meals,5,13.83,30,9.68,42.0
prepared_meals,1,7.07,10,6.36,32.2
prepared_meals,0,9.47,30,6.63,82.2
prepared_meals,5,6.01,0,6.01,16.3
prepared_meals,5,2.62,10,2.36,10.4
prepared_meals,5,12.17,20,9.73,21.2
prepared_meals,1,4.94,50,2.47,164.0
prepared_meals,7,7.77,20,6.21,18.9
prepared_meals,6,9.22,10,8.3,14.4
prepared_meals,0,12.47,30,8.73,54.8
prepared_meals,4,6.12,50,3.06,121.1
prepared_meals,5,8.54,0,8.54,17.1
prepared_meals,6,8.27,0,8.27,14.0
prepared_meals,4,4.67,40,2.8,75.9
prepared_meals,4,14.07,0,14.07,21.9
prepared_meals,3,10.75,40,6.45,64.2
prepared_meals,6,8.69,0,8.69,15.8
prepared_meals,7,5.6,40,3.36,57.1
prepared_meals,5,12.07,30,8.45,25.2
prepared_meals,6,13.93,0,13.93,14.9
prepared_meals,7,14.04,0,14.04,15.6
prepared_meals,2,11.34,40,6.8,138.1
prepared_meals,7,8.14,0,8.14,25.3
prepared_meals,3,11.74,0,11.74,17.8
prepared_meals,1,9.94,20,7.95,28.3
prepared_meals,7,11.6,40,6.96,72.8
prepared_meals,6,12.56,0,12.56,17.2
prepared_meals,7,9.14,50,4.57,137.7
prepared_meals,3,4.02,30,2.81,47.0
prepared_meals,4,12.5,0,12.5,20.2
prepared_meals,4,6.97,0,6.97,23.1
prepared_meals,5,12.9,50,6.45,153.6
prepared_meals,0,3.24,0,3.24,14.7
prepared_meals,7,3.72,50,1.86,77.4
prepared_meals,1,4.83,20,3.86,28.6
prepared_meals,1,6.91,30,4.84,55.4
prepared_meals,3,2.79,0,2.79,12.4
prepared_meals,6,6.29,10,5.67,22.1
prepared_meals,5,13.13,0,13.13,12.3
prepared_meals,0,12.27,10,11.04,40.5
prepared_meals,1,14.68,10,13.21,27.1
prepared_meals,6,6.79,50,3.39,58.7
prepared_meals,0,8.44,40,5.06,192.7
prepared_meals,1,6.92,50,3.46,102.2
prepared_meals,0,9.06,10,8.16,21.4
prepared_meals,1,14.61,0,14.61,15.7
prepared_meals,7,11.85,0,11.85,10.3
prepared_meals,1,12.75,20,10.2,47.3
prepared_meals,3,5.44,0,5.44,12.9
prepared_meals,2,11.83,40,7.1,43.3
prepared_meals,7,9.51,0,9.51,15.4
prepared_meals,0,14.67,0,14.67,15.6
prepared_meals,5,12.07,30,8.45,35.8
prepared_meals,2,6.42,40,3.85,59.0
prepared_meals,3,10.3,10,9.27,21.6
prepared_meals,2,5.16,0,5.16,29.7
prepared_meals,6,4.95,0,4.95,14.1
prepared_meals,3,8.48,30,5.94,40.1
prepared_meals,5,4.16,30,2.91,23.4
prepared_meals,5,3.12,0,3.12,15.0
prepared_meals,3,13.81,50,6.9,50.7
prepared_meals,7,11.09,20,8.87,25.5
prepared_meals,5,14.95,10,13.45,16.1
prepared_meals,2,13.55,10,12.19,25.6
prepared_meals,3,4.07,20,3.26,32.8
prepared_meals,4,3.96,30,2.77,41.8
prepared_meals,6,2.26,30,1.59,31.6
prepared_meals,3,7.55,20,6.04,26.3
prepared_meals,3,2.78,10,2.5,35.8
prepared_meals,5,6.93,10,6.24,25.5
prepared_meals,3,5.26,0,5.26,12.0
prepared_meals,1,8.96,30,6.27,59.7
prepared_meals,4,4.16,20,3.33,38.7
prepared_meals,0,12.86,40,7.71,118.8
prepared_meals,1,3.45,0,3.45,30.5
prepared_meals,4,11.26,0,11.26,13.3
prepared_meals,0,7.82,20,6.26,30.8
prepared_meals,2,3.32,40,1.99,47.6
prepared_meals,4,13.34,40,8.0,89.9
prepared_meals,6,8.13,10,7.31,21.2
prepared_meals,0,3.22,40,1.93,89.1
prepared_meals,1,7.63,0,7.63,12.1
prepared_meals,6,2.54,20,2.03,26.9
prepared_meals,7,14.81,10,13.33,16.2
prepared_meals,2,4.23,30,2.96,39.8
prepared_meals,3,8.5,0,8.5,13.0
prepared_meals,6,13.64,50,6.82,137.2
prepared_meals,1,2.83,50,1.41,107.4
prepared_meals,3,13.68,50,6.84,89.3
prepared_meals,2,11.16,20,8.93,39.6
prepared_meals,6,8.57,20,6.86,20.1
prepared_meals,4,4.82,30,3.38,31.6
prepared_meals,0,6.44,0,6.44,19.1
prepared_meals,7,12.66,40,7.6,43.6
prepared_meals,0,10.12,0,10.12,22.0
prepared_meals,3,8.43,0,8.43,19.0
prepared_meals,4,10.05,20,8.04,35.0
prepared_meals,4,4.29,10,3.86,18.2
prepared_meals,7,5.08,40,3.05,56.4
prepared_meals,2,2.12,40,1.27,46.5
prepared_meals,1,7.8,40,4.68,52.3
prepared_meals,7,4.14,10,3.72,17.9
prepared_meals,0,10.95,50,5.47,65.5
prepared_meals,1,6.34,0,6.34,23.8
prepared_meals,4,9.54,10,8.58,33.4
prepared_meals,7,8.9,0,8.9,15.3
prepared_meals,1,12.64,20,10.11,29.3
prepared_meals,2,6.49,0,6.49,20.7
prepared_meals,4,9.59,10,8.63,17.6
prepared_meals,1,10.33,20,8.26,48.0
prepared_meals,6,12.37,0,12.37,16.7
prepared_meals,0,6.77,0,6.77,19.4
prepared_meals,6,13.42,50,6.71,117.5
prepared_meals,0,12.18,50,6.09,150.9
prepared_meals,5,10.47,10,9.42,25.0
prepared_meals,6,4.22,0,4.22,20.5
prepared_meals,1,7.91,40,4.75,64.5
prepared_meals,7,13.77,0,13.77,9.3
prepared_meals,5,8.79,0,8.79,13.7
prepared_meals,2,10.94,20,8.75,31.6
prepared_meals,5,10.9,0,10.9,12.5
prepared_meals,3,2.52,0,2.52,24.1
prepared_meals,7,4.67,20,3.74,22.5
prepared_meals,5,12.08,20,9.66,24.1
prepared_meals,7,2.64,0,2.64,15.8
prepared_meals,7,4.14,20,3.31,16.7
prepared_meals,2,14.83,50,7.41,96.7
prepared_meals,2,8.91,10,8.02,28.8
prepared_meals,5,9.54,0,9.54,14.2
prepared_meals,6,6.45,50,3.22,136.2
prepared_meals,0,4.03,30,2.82,92.7
prepared_meals,2,8.89,20,7.11,40.2
prepared_meals,0,3.89,40,2.34,77.1
prepared_meals,2,12.49,50,6.25,100.4
prepared_meals,6,10.78,30,7.55,46.1
prepared_meals,7,5.38,40,3.23,41.1
prepared_meals,0,8.23,10,7.41,38.0
prepared_meals,1,7.07,40,4.24,44.6
prepared_meals,1,8.93,40,5.36,88.7
prepared_meals,5,14.55,0,14.55,13.4
prepared_meals,2,4.51,10,4.06,16.9
prepared_meals,7,10.64,40,6.38,67.5
prepared_meals,6,3.15,40,1.89,33.1
prepared_meals,1,8.2,30,5.74,55.6
prepared_meals,3,12.93,30,9.05,38.8
prepared_meals,5,9.59,40,5.75,80.7
prepared_meals,6,13.58,30,9.51,50.1
prepared_meals,5,14.44,20,11.55,22.0
prepared_meals,6,6.39,20,5.11,30.9
prepared_meals,6,12.6,30,8.82,38.3
prepared_meals,5,9.17,0,9.17,14.1
prepared_meals,4,7.45,30,5.21,32.7
prepared_meals,4,3.19,0,3.19,16.6
prepared_meals,3,7.2,50,3.6,64.9
prepared_meals,7,12.03,30,8.42,34.8
prepared_meals,2,4.53,0,4.53,19.6
prepared_meals,1,8.32,10,7.49,8.6
prepared_meals,7,8.9,30,6.23,47.0
prepared_meals,1,7.66,50,3.83,81.6
prepared_meals,6,4.46,30,3.12,65.3
prepared_meals,5,4.37,20,3.49,29.9
prepared_meals,7,8.99,30,6.3,36.2
prepared_meals,2,8.2,20,6.56,28.5
prepared_meals,6,8.07,0,8.07,17.1
prepared_meals,2,11.86,20,9.49,24.3
prepared_meals,4,2.53,40,1.52,64.6
prepared_meals,4,2.2,0,2.2,15.1
prepared_meals,0,10.68,10,9.61,48.5
prepared_meals,7,12.15,0,12.15,17.9
prepared_meals,1,3.61,10,3.25,25.1
prepared_meals,7,12.1,20,9.68,28.1
prepared_meals,4,2.77,40,1.66,55.7
prepared_meals,0,14.58,20,11.66,62.9
prepared_meals,5,3.87,40,2.32,50.9
prepared_meals,4,13.05,0,13.05,16.6
prepared_meals,5,12.07,20,9.66,46.2
prepared_meals,3,14.63,0,14.63,15.9
prepared_meals,5,4.77,0,4.77,17.7
prepared_meals,1,8.1,50,4.05,112.7
prepared_meals,4,6.85,0,6.85,18.8
prepared_meals,7,11.36,0,11.36,18.3
prepared_meals,3,2.47,0,2.47,20.1
prepared_meals,6,13.98,20,11.19,25.8
prepared_meals,0,14.45,10,13.0,21.3
prepared_meals,1,10.11,40,6.06,78.6
prepared_meals,1,12.3,20,9.84,26.6
prepared_meals,2,12.0,0,12.0,30.6
prepared_meals,6,8.63,0,8.63,15.3
prepared_meals,6,5.23,20,4.18,31.2
prepared_meals,2,13.26,0,13.26,18.6
prepared_meals,6,10.1,0,10.1,23.3
prepared_meals,0,13.65,20,10.92,32.1
prepared_meals,2,12.56,50,6.28,86.5
prepared_meals,6,14.4,50,7.2,79.7
prepared_meals,6,7.87,20,6.3,24.1
prepared_meals,6,14.51,20,11.61,31.8
prepared_meals,6,10.92,40,6.55,39.4
prepared_meals,5,14.99,0,14.99,14.0
prepared_meals,4,14.13,10,12.72,22.8
prepared_meals,0,7.97,10,7.18,27.6
prepared_meals,5,9.8,0,9.8,13.9
prepared_meals,6,14.63,10,13.17,19.0
prepared_meals,4,3.51,10,3.16,17.6
prepared_meals,3,7.57,0,7.57,12.7
prepared_meals,2,13.28,0,13.28,17.9
prepared_meals,2,5.73,20,4.59,32.5
prepared_meals,6,10.35,0,10.35,13.6
prepared_meals,7,12.31,0,12.31,19.5
prepared_meals,7,12.02,20,9.62,27.6
prepared_meals,2,12.11,0,12.11,17.1
prepared_meals,6,9.44,20,7.55,34.7
prepared_meals,3,12.52,0,12.52,20.3
prepared_meals,7,11.36,30,7.95,36.5
prepared_meals,0,6.75,0,6.75,12.3
prepared_meals,4,12.75,0,12.75,18.2
prepared_meals,0,6.16,30,4.31,63.7
prepared_meals,2,14.56,0,14.56,11.1
prepared_meals,0,3.86,20,3.08,36.4
prepared_meals,7,5.64,0,5.64,15.0
prepared_meals,0,12.48,0,12.48,20.4
prepared_meals,2,3.38,10,3.04,20.0
prepared_meals,0,6.84,0,6.84,17.1
prepared_meals,7,6.91,10,6.22,22.0
prepared_meals,3,5.62,30,3.93,50.1
prepared_meals,0,10.01,50,5.01,197.1
prepared_meals,3,7.35,20,5.88,29.3
prepared_meals,3,4.64,0,4.64,17.5
prepared_meals,3,8.29,30,5.8,45.0
prepared_meals,0,5.48,0,5.48,22.4
prepared_meals,3,11.55,0,11.55,13.1
prepared_meals,6,4.59,20,3.67,43.3
prepared_meals,3,3.57,30,2.5,29.0
prepared_meals,1,4.75,0,4.75,24.1
prepared_meals,2,2.57,20,2.06,52.2
prepared_meals,7,13.19,20,10.55,32.6
prepared_meals,4,11.22,30,7.85,40.7
prepared_meals,1,7.44,10,6.7,32.6
prepared_meals,3,7.56,30,5.29,47.2
prepared_meals,0,12.05,30,8.43,49.0
prepared_meals,7,11.38,50,5.69,111.6
prepared_meals,3,11.49,30,8.05,38.4
prepared_meals,4,7.86,20,6.29,30.4
prepared_meals,6,9.58,40,5.75,91.0
prepared_meals,5,13.39,10,12.05,15.8
prepared_meals,0,4.02,20,3.22,38.1
prepared_meals,0,9.34,30,6.54,58.1
prepared_meals,5,14.76,0,14.76,12.2
prepared_meals,3,2.27,0,2.27,17.4
prepared_meals,1,5.99,20,4.79,47.3
prepared_meals,2,5.57,50,2.79,61.7
prepared_meals,4,4.02,40,2.41,50.8
prepared_meals,7,11.69,0,11.69,11.9
prepared_meals,7,11.29,0,11.29,10.8
prepared_meals,7,5.38,20,4.3,23.4
prepared_meals,7,13.72,10,12.35,19.3
prepared_meals,5,13.03,0,13.03,15.0
prepared_meals,6,11.13,50,5.56,79.0
prepared_meals,7,8.46,0,8.46,15.5
prepared_meals,0,6.82,20,5.45,48.1
prepared_meals,2,4.69,0,4.69,16.3
prepared_meals,0,6.55,30,4.58,113.2
prepared_meals,1,7.99,0,7.99,24.2
prepared_meals,6,5.11,0,5.11,14.0
prepared_meals,1,7.3,10,6.57,17.3
prepared_meals,0,12.8,0,12.8,16.0
prepared_meals,1,6.62,10,5.96,22.7
prepared_meals,1,6.93,30,4.85,48.8
prepared_meals,4,13.04,50,6.52,161.6
prepared_meals,6,4.33,20,3.46,41.1
prepared_meals,6,5.6,50,2.8,58.2
prepared_meals,4,5.14,50,2.57,100.7
prepared_meals,2,9.74,10,8.77,17.4
prepared_meals,0,3.74,0,3.74,24.5
prepared_meals,2,14.33,0,14.33,13.5
prepared_meals,3,10.82,40,6.49,39.8
prepared_meals,7,2.94,10,2.65,22.2
prepared_meals,7,7.48,20,5.99,21.0
prepared_meals,7,2.54,30,1.78,47.0
prepared_meals,7,9.59,20,7.67,35.3
prepared_meals,0,6.1,40,3.66,88.4
prepared_meals,1,6.26,20,5.0,34.8
prepared_meals,5,2.29,20,1.83,19.3
prepared_meals,2,13.42,30,9.39,47.6
prepared_meals,5,2.02,0,2.02,16.6
prepared_meals,1,8.43,0,8.43,21.9
prepared_meals,6,12.57,0,12.57,14.0
prepared_meals,6,10.18,10,9.16,30.1
prepared_meals,0,14.27,20,11.41,22.2
prepared_meals,7,2.67,10,2.4,14.9
prepared_meals,1,11.96,50,5.98,100.8
prepared_meals,4,9.23,0,9.23,15.7
prepared_meals,3,5.22,30,3.65,55.3
prepared_meals,0,3.53,0,3.53,24.6
prepared_meals,5,3.22,10,2.9,24.6
prepared_meals,4,6.85,50,3.42,113.7
prepared_meals,5,10.92,50,5.46,113.3
prepared_meals,1,5.75,40,3.45,49.4
prepared_meals,6,4.67,10,4.21,18.5
prepared_meals,1,9.42,20,7.53,24.8
prepared_meals,2,8.91,10,8.02,28.1
prepared_meals,1,2.61,0,2.61,23.6
prepared_meals,2,3.58,40,2.15,84.6
prepared_meals,6,7.12,30,4.98,39.0
prepared_meals,7,3.59,0,3.59,9.9
prepared_meals,3,14.48,0,14.48,13.4
prepared_meals,6,10.63,10,9.56,23.9
prepared_meals,2,13.35,50,6.67,165.0
prepared_meals,4,12.32,30,8.62,38.9
prepared_meals,1,5.43,10,4.89,25.7
prepared_meals,5,8.79,0,8.79,10.8
prepared_meals,0,2.24,30,1.57,44.5
prepared_meals,4,3.87,0,3.87,13.5
prepared_meals,5,2.36,0,2.36,14.7
prepared_meals,1,12.1,20,9.68,38.4
prepared_meals,2,12.14,0,12.14,13.1
prepared_meals,7,10.55,30,7.38,31.5
prepared_meals,0,8.84,20,7.07,46.4
prepared_meals,2,4.7,10,4.23,22.2
prepared_meals,7,2.74,0,2.74,14.7
prepared_meals,5,12.46,40,7.48,49.7
prepared_meals,5,8.98,20,7.18,33.6
prepared_meals,7,9.96,20,7.97,20.0
prepared_meals,2,2.49,50,1.24,139.0
prepared_meals,1,4.97,30,3.48,44.3
prepared_meals,2,3.82,0,3.82,15.3
prepared_meals,6,5.45,0,5.45,12.6
prepared_meals,0,12.82,30,8.98,53.1
prepared_meals,7,4.45,0,4.45,8.8
prepared_meals,6,9.62,0,9.62,18.3
prepared_meals,1,10.41,30,7.29,55.6
prepared_meals,3,12.34,0,12.34,11.2
prepared_meals,2,10.69,0,10.69,13.7
prepared_meals,5,10.85,50,5.42,98.0
prepared_meals,2,9.85,40,5.91,47.8
prepared_meals,0,7.1,30,4.97,44.3
prepared_meals,2,7.3,0,7.3,25.2
prepared_meals,4,4.75,50,2.37,62.0
prepared_meals,1,14.5,0,14.5,27.7
prepared_meals,0,8.93,0,8.93,29.4
prepared_meals,3,8.31,0,8.31,12.3
prepared_meals,2,13.31,0,13.31,16.2
prepared_meals,4,10.52,10,9.47,23.7
prepared_meals,6,12.8,20,10.24,33.5
prepared_meals,2,9.48,0,9.48,10.8
prepared_meals,1,10.05,20,8.04,50.0
prepared_meals,7,5.21,30,3.65,30.5
prepared_meals,7,2.66,30,1.86,53.2
prepared_meals,4,14.53,30,10.17,51.6
prepared_meals,1,5.73,0,5.73,9.2
prepared_meals,6,14.87,50,7.43,79.2
prepared_meals,3,4.56,20,3.65,25.0
prepared_meals,0,6.01,10,5.41,24.7
prepared_meals,7,8.61,0,8.61,15.6
prepared_meals,6,3.63,0,3.63,16.9
prepared_meals,2,8.49,0,8.49,23.2
prepared_meals,6,7.78,20,6.22,21.7
prepared_meals,0,3.41,0,3.41,18.7
prepared_meals,6,3.12,20,2.5,29.7
prepared_meals,3,7.08,20,5.67,34.2
prepared_meals,7,10.52,0,10.52,22.6
prepared_meals,7,6.47,10,5.82,11.2
prepared_meals,3,10.91,0,10.91,13.1
prepared_meals,6,14.42,0,14.42,9.5
prepared_meals,4,2.74,20,2.19,29.3
prepared_meals,4,6.83,40,4.1,56.1
prepared_meals,4,5.69,40,3.41,50.3
prepared_meals,7,10.7,10,9.63,16.4
prepared_meals,6,6.26,10,5.63,20.9
prepared_meals,4,3.82,50,1.91,105.1
prepared_meals,0,5.97,30,4.18,49.7
prepared_meals,7,5.49,30,3.84,37.5
prepared_meals,4,14.06,10,12.65,40.1
prepared_meals,3,12.91,30,9.04,40.7
prepared_meals,4,12.49,10,11.24,22.8
prepared_meals,6,14.66,0,14.66,11.5
prepared_meals,6,6.26,30,4.39,58.4
prepared_meals,6,2.8,0,2.8,18.1
prepared_meals,3,11.23,10,10.11,22.0
prepared_meals,0,6.72,50,3.36,198.3
prepared_meals,0,14.31,20,11.45,39.9
prepared_meals,6,12.16,20,9.73,35.0
prepared_meals,3,5.84,0,5.84,12.7
prepared_meals,6,3.8,0,3.8,12.1
prepared_meals,1,8.02,0,8.02,13.9
prepared_meals,3,4.74,50,2.37,139.9
prepared_meals,3,14.36,0,14.36,20.2
prepared_meals,5,7.11,0,7.11,20.3
prepared_meals,5,8.27,10,7.44,33.7
prepared_meals,6,7.41,20,5.93,28.3
prepared_meals,3,13.78,40,8.27,39.3
prepared_meals,2,2.96,20,2.37,19.1
prepared_meals,4,4.45,0,4.45,10.9
prepared_meals,1,4.2,10,3.78,22.3
prepared_meals,2,8.68,20,6.95,19.8
prepared_meals,1,11.76,0,11.76,13.2
prepared_meals,5,9.44,0,9.44,15.7
prepared_meals,3,12.89,0,12.89,16.7
prepared_meals,4,2.51,10,2.26,19.4
prepared_meals,1,11.1,0,11.1,22.2
prepared_meals,7,14.94,40,8.96,41.4
prepared_meals,6,4.36,40,2.62,67.9
prepared_meals,6,11.19,0,11.19,18.3
prepared_meals,7,10.74,0,10.74,10.3
prepared_meals,5,10.24,0,10.24,19.2
prepared_meals,7,13.08,50,6.54,68.6
prepared_meals,3,14.61,30,10.22,47.6
prepared_meals,5,8.37,0,8.37,16.6
prepared_meals,5,4.07,0,4.07,17.4
prepared_meals,1,7.46,10,6.72,21.8
prepared_meals,6,12.2,0,12.2,16.9
prepared_meals,3,12.94,10,11.65,15.3
prepared_meals,1,2.6,0,2.6,25.0
prepared_meals,1,3.04,0,3.04,13.0
prepared_meals,4,9.53,10,8.58,26.5
prepared_meals,2,7.61,0,7.61,25.5
prepared_meals,5,13.26,0,13.26,14.6
prepared_meals,0,12.18,30,8.53,56.9
prepared_meals,1,7.3,10,6.57,26.9
prepared_meals,4,8.54,0,8.54,10.2
prepared_meals,3,7.56,50,3.78,89.5
prepared_meals,6,14.62,10,13.16,15.7
prepared_meals,1,10.42,0,10.42,22.9
prepared_meals,5,10.09,20,8.07,34.1
prepared_meals,2,12.7,10,11.43,20.4
prepared_meals,1,2.34,30,1.64,30.4
prepared_meals,1,6.64,10,5.98,27.5
prepared_meals,6,5.66,0,5.66,14.5
prepared_meals,6,6.32,20,5.06,21.5
prepared_meals,0,2.97,30,2.08,50.5
prepared_meals,7,7.52,0,7.52,17.3
prepared_meals,2,6.21,0,6.21,23.0
prepared_meals,7,5.84,0,5.84,22.9
prepared_meals,7,9.2,0,9.2,16.8
prepared_meals,3,10.85,40,6.51,47.1
prepared_meals,4,2.43,10,2.18,15.1
prepared_meals,4,9.18,10,8.26,18.9
prepared_meals,1,10.27,20,8.22,45.5
